Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/14/2025,Cash,$0.43,10/20/2025,11/14/2025,12/01/2025,USD
08/15/2025,Cash,$0.38,07/21/2025,08/15/2025,09/02/2025,USD
05/15/2025,Cash,$0.38,04/21/2025,05/15/2025,06/02/2025,USD
02/14/2025,Cash,$0.38,01/29/2025,02/14/2025,03/03/2025,USD
11/15/2024,Cash,$0.38,10/18/2024,11/15/2024,12/02/2024,USD
08/15/2024,Cash,$0.35,07/16/2024,08/15/2024,09/03/2024,USD
05/14/2024,Cash,$0.35,05/01/2024,05/15/2024,06/03/2024,USD
02/14/2024,Cash,$0.35,01/31/2024,02/15/2024,03/01/2024,USD
11/14/2023,Cash,$0.35,11/01/2023,11/15/2023,12/01/2023,USD
08/14/2023,Cash,$0.30,08/02/2023,08/15/2023,09/01/2023,USD
05/12/2023,Cash,$0.30,05/03/2023,05/15/2023,06/01/2023,USD
02/14/2023,Cash,$0.30,02/02/2023,02/15/2023,03/01/2023,USD
11/14/2022,Cash,$0.30,11/02/2022,11/15/2022,12/01/2022,USD
08/12/2022,Cash,$0.28,08/03/2022,08/15/2022,09/01/2022,USD
05/13/2022,Cash,$0.28,05/04/2022,05/16/2022,06/01/2022,USD
02/14/2022,Cash,$0.28,02/03/2022,02/15/2022,03/01/2022,USD
11/12/2021,Cash,$0.28,10/27/2021,11/15/2021,12/01/2021,USD
08/12/2021,Cash,$0.25,07/28/2021,08/13/2021,09/01/2021,USD
05/13/2021,Cash,$0.25,04/28/2021,05/14/2021,06/01/2021,USD
02/11/2021,Cash,$0.25,01/28/2021,02/12/2021,03/01/2021,USD
11/12/2020,Cash,$0.25,10/28/2020,11/13/2020,12/01/2020,USD
08/13/2020,Cash,$0.23,07/29/2020,08/14/2020,09/01/2020,USD
05/15/2020,Cash,$0.23,05/05/2020,05/18/2020,06/01/2020,USD
02/13/2020,Cash,$0.23,01/30/2020,02/14/2020,03/02/2020,USD
11/14/2019,Cash,$0.23,10/30/2019,11/15/2019,12/02/2019,USD
08/14/2019,Cash,$0.20,07/31/2019,08/15/2019,09/03/2019,USD
05/14/2019,Cash,$0.20,05/01/2019,05/15/2019,06/03/2019,USD
02/14/2019,Cash,$0.20,01/31/2019,02/15/2019,03/01/2019,USD
11/14/2018,Cash,$0.20,10/25/2018,11/15/2018,12/03/2018,USD
08/14/2018,Cash,$0.18,08/01/2018,08/15/2018,09/04/2018,USD
05/14/2018,Cash,$0.18,05/02/2018,05/15/2018,06/01/2018,USD
02/14/2018,Cash,$0.18,02/01/2018,02/15/2018,03/01/2018,USD
11/14/2017,Cash,$0.18,10/25/2017,11/15/2017,12/01/2017,USD
08/11/2017,Cash,$0.16,07/26/2017,08/15/2017,09/01/2017,USD
05/11/2017,Cash,$0.16,04/26/2017,05/15/2017,06/01/2017,USD
02/13/2017,Cash,$0.16,02/02/2017,02/15/2017,03/01/2017,USD
11/10/2016,Cash,$0.16,10/26/2016,11/15/2016,12/01/2016,USD
08/11/2016,Cash,$0.15,07/27/2016,08/15/2016,09/01/2016,USD
05/12/2016,Cash,$0.15,05/04/2016,05/16/2016,06/01/2016,USD
02/11/2016,Cash,$0.15,02/04/2016,02/16/2016,03/01/2016,USD
11/10/2015,Cash,$0.15,10/28/2015,11/13/2015,12/01/2015,USD
08/12/2015,Cash,$0.14,07/29/2015,08/14/2015,09/01/2015,USD
05/13/2015,Cash,$0.14,04/29/2015,05/15/2015,06/01/2015,USD
02/11/2015,Cash,$0.14,01/29/2015,02/13/2015,03/02/2015,USD
11/12/2014,Cash,$0.14,10/29/2014,11/14/2014,12/01/2014,USD
08/13/2014,Cash,$0.13,07/30/2014,08/15/2014,09/02/2014,USD
05/13/2014,Cash,$0.13,04/23/2014,05/15/2014,06/02/2014,USD
02/12/2014,Cash,$0.13,01/30/2014,02/14/2014,03/03/2014,USD
11/13/2013,Cash,$0.13,10/30/2013,11/15/2013,12/02/2013,USD
08/13/2013,Cash,$0.13,07/31/2013,08/15/2013,09/03/2013,USD
05/15/2003,Cash,$0.15,N/A,05/15/2003,N/A,USD
02/13/2003,Cash,$0.15,N/A,02/13/2003,N/A,USD
11/14/2002,Cash,$0.15,N/A,11/14/2002,N/A,USD
08/15/2002,Cash,$0.15,N/A,08/15/2002,N/A,USD
05/16/2002,Cash,$0.15,N/A,05/16/2002,N/A,USD
02/14/2002,Cash,$0.15,N/A,02/14/2002,N/A,USD
11/15/2001,Cash,$0.15,N/A,11/15/2001,N/A,USD
08/16/2001,Cash,$0.15,N/A,08/16/2001,N/A,USD
05/11/2001,Cash,$0.15,N/A,05/11/2001,N/A,USD
02/15/2001,Cash,$0.15,N/A,02/15/2001,N/A,USD
11/13/2000,Cash,$0.15,N/A,11/13/2000,N/A,USD
08/11/2000,Cash,$0.15,N/A,08/11/2000,N/A,USD
05/11/2000,Cash,$0.15,N/A,05/11/2000,N/A,USD
02/11/2000,Cash,$0.15,N/A,02/11/2000,N/A,USD
11/10/1999,Cash,$0.15,N/A,11/10/1999,N/A,USD
08/12/1999,Cash,$0.15,N/A,08/12/1999,N/A,USD
05/12/1999,Cash,$0.15,N/A,05/12/1999,N/A,USD
02/11/1999,Cash,$0.14,N/A,02/11/1999,N/A,USD
11/12/1998,Cash,$0.14,N/A,11/12/1998,N/A,USD
08/12/1998,Cash,$0.14,N/A,08/12/1998,N/A,USD
05/13/1998,Cash,$0.14,N/A,05/13/1998,N/A,USD
02/11/1998,Cash,$0.14,N/A,02/11/1998,N/A,USD
11/13/1997,Cash,$0.28,N/A,11/13/1997,N/A,USD
08/13/1997,Cash,$0.28,N/A,08/13/1997,N/A,USD
05/13/1997,Cash,$0.28,N/A,05/13/1997,N/A,USD
02/12/1997,Cash,$0.28,N/A,02/12/1997,N/A,USD
11/13/1996,Cash,$0.28,N/A,11/13/1996,N/A,USD
08/13/1996,Cash,$0.28,N/A,08/13/1996,N/A,USD
05/13/1996,Cash,$0.28,N/A,05/13/1996,N/A,USD
02/20/1996,Cash,$0.28,N/A,02/20/1996,N/A,USD
11/13/1995,Cash,$0.28,N/A,11/13/1995,N/A,USD
