Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/28/2025,Cash,$0.28,11/04/2025,11/28/2025,12/15/2025,USD
08/29/2025,Cash,$0.28,08/05/2025,08/29/2025,09/15/2025,USD
06/13/2025,Cash,$0.64,05/20/2025,06/13/2025,06/30/2025,USD
02/28/2025,Cash,$0.24,02/04/2025,02/28/2025,03/14/2025,USD
11/29/2024,Cash,$0.24,11/05/2024,11/29/2024,12/13/2024,USD
08/30/2024,Cash,$0.24,08/07/2024,08/30/2024,09/13/2024,USD
06/14/2024,Cash,$0.36,05/21/2024,06/14/2024,06/28/2024,USD
02/28/2024,Cash,$0.21,02/05/2024,02/29/2024,03/15/2024,USD
11/29/2023,Cash,$0.21,11/01/2023,11/30/2023,12/15/2023,USD
08/30/2023,Cash,$0.21,08/02/2023,08/31/2023,09/15/2023,USD
06/14/2023,Cash,$0.45,05/23/2023,06/15/2023,06/30/2023,USD
02/27/2023,Cash,$0.20,02/07/2023,02/28/2023,03/15/2023,USD
11/29/2022,Cash,$0.20,11/01/2022,11/30/2022,12/15/2022,USD
08/30/2022,Cash,$0.20,N/A,08/31/2022,09/15/2022,USD
06/14/2022,Cash,$0.20,05/24/2022,06/15/2022,06/30/2022,USD
02/25/2022,Cash,$0.15,02/08/2022,02/28/2022,03/15/2022,USD
11/29/2021,Cash,$0.15,11/04/2021,11/30/2021,12/15/2021,USD
08/30/2021,Cash,$0.07,08/10/2021,08/31/2021,09/15/2021,USD
06/29/2021,Cash,$0.07,06/15/2021,06/30/2021,07/15/2021,USD
03/18/2021,Cash,$0.07,02/09/2021,02/26/2021,03/12/2021,USD
