Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
08/30/2024,Cash,$0.175,06/18/2024,09/02/2024,09/16/2024,USD
06/03/2024,Cash,$0.175,03/19/2024,06/03/2024,06/17/2024,USD
02/29/2024,Cash,$0.175,01/09/2024,03/01/2024,03/15/2024,USD
11/30/2023,Cash,$0.175,09/20/2023,12/01/2023,12/15/2023,USD
08/31/2023,Cash,$0.175,06/21/2023,09/01/2023,09/15/2023,USD
05/31/2023,Cash,$0.175,03/17/2023,06/01/2023,06/15/2023,USD
02/28/2023,Cash,$0.175,01/10/2023,03/01/2023,03/15/2023,USD
11/30/2022,Cash,$0.175,09/23/2022,12/01/2022,12/15/2022,USD
08/31/2022,Cash,$0.175,06/22/2022,09/01/2022,09/15/2022,USD
05/31/2022,Cash,$0.175,03/24/2022,06/01/2022,06/15/2022,USD
02/28/2022,Cash,$0.175,01/11/2022,03/01/2022,03/15/2022,USD
11/30/2021,Cash,$0.175,09/21/2021,12/01/2021,12/15/2021,USD
08/31/2021,Cash,$0.175,06/22/2021,09/01/2021,09/15/2021,USD
05/28/2021,Cash,$0.175,03/23/2021,06/01/2021,06/15/2021,USD
02/26/2021,Cash,$0.175,01/12/2021,03/01/2021,03/15/2021,USD
11/30/2020,Cash,$0.175,09/22/2020,12/01/2020,12/15/2020,USD
08/31/2020,Cash,$0.165,06/23/2020,09/01/2020,09/15/2020,USD
05/29/2020,Cash,$0.165,03/18/2020,06/01/2020,06/15/2020,USD
02/28/2020,Cash,$0.165,01/08/2020,03/02/2020,03/16/2020,USD
11/29/2019,Cash,$0.165,09/24/2019,12/02/2019,12/16/2019,USD
08/29/2019,Cash,$0.155,06/25/2019,09/02/2019,09/16/2019,USD
05/31/2019,Cash,$0.155,03/19/2019,06/03/2019,06/17/2019,USD
02/28/2019,Cash,$0.155,01/08/2019,03/01/2019,03/15/2019,USD
11/30/2018,Cash,$0.155,09/21/2018,12/03/2018,12/17/2018,USD
08/30/2018,Cash,$0.14,06/20/2018,09/03/2018,09/17/2018,USD
05/31/2018,Cash,$0.14,03/27/2018,06/01/2018,06/15/2018,USD
02/28/2018,Cash,$0.14,01/05/2018,03/01/2018,03/15/2018,USD
11/30/2017,Cash,$0.14,09/06/2017,12/01/2017,12/15/2017,USD
08/30/2017,Cash,$0.125,06/21/2017,09/01/2017,09/15/2017,USD
05/30/2017,Cash,$0.125,03/24/2017,06/01/2017,06/15/2017,USD
02/27/2017,Cash,$0.125,01/11/2017,03/01/2017,03/15/2017,USD
11/29/2016,Cash,$0.125,09/27/2016,12/01/2016,12/15/2016,USD
