Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
09/30/2025,Cash,$0.50,07/29/2025,09/30/2025,10/14/2025,USD
06/30/2025,Cash,$0.47,05/21/2025,06/30/2025,07/14/2025,USD
03/31/2025,Cash,$0.47,02/13/2025,03/31/2025,04/14/2025,USD
12/31/2024,Cash,$0.47,12/10/2024,12/31/2024,01/14/2025,USD
09/30/2024,Cash,$0.47,07/30/2024,09/30/2024,10/14/2024,USD
06/28/2024,Cash,$0.425,05/22/2024,06/28/2024,07/12/2024,USD
03/27/2024,Cash,$0.425,02/02/2024,03/28/2024,04/11/2024,USD
12/28/2023,Cash,$0.425,12/08/2023,12/29/2023,01/12/2024,USD
09/28/2023,Cash,$0.425,07/27/2023,09/29/2023,10/13/2023,USD
06/29/2023,Cash,$0.385,05/17/2023,06/30/2023,07/14/2023,USD
03/30/2023,Cash,$0.385,02/01/2023,03/31/2023,04/14/2023,USD
12/29/2022,Cash,$0.385,12/09/2022,12/30/2022,01/13/2023,USD
09/29/2022,Cash,$0.385,07/26/2022,09/30/2022,10/14/2022,USD
06/29/2022,Cash,$0.35,05/18/2022,06/30/2022,07/14/2022,USD
03/30/2022,Cash,$0.35,02/03/2022,03/31/2022,04/14/2022,USD
12/30/2021,Cash,$0.35,12/10/2021,12/31/2021,01/14/2022,USD
09/29/2021,Cash,$0.35,07/27/2021,09/30/2021,10/14/2021,USD
06/29/2021,Cash,$0.315,05/19/2021,06/30/2021,07/14/2021,USD
03/30/2021,Cash,$0.315,02/04/2021,03/31/2021,04/14/2021,USD
12/30/2020,Cash,$0.315,12/02/2020,12/31/2020,01/14/2021,USD
09/29/2020,Cash,$0.315,07/28/2020,09/30/2020,10/14/2020,USD
06/29/2020,Cash,$0.285,05/13/2020,06/30/2020,07/14/2020,USD
03/30/2020,Cash,$0.285,02/06/2020,03/31/2020,04/14/2020,USD
12/30/2019,Cash,$0.285,12/05/2019,12/31/2019,01/14/2020,USD
09/27/2019,Cash,$0.285,07/30/2019,09/30/2019,10/14/2019,USD
06/27/2019,Cash,$0.26,05/15/2019,06/28/2019,07/12/2019,USD
03/28/2019,Cash,$0.26,02/07/2019,03/29/2019,04/12/2019,USD
12/28/2018,Cash,$0.26,12/06/2018,12/31/2018,01/14/2019,USD
09/27/2018,Cash,$0.26,07/25/2018,09/28/2018,10/12/2018,USD
06/28/2018,Cash,$0.22,05/16/2018,06/29/2018,07/13/2018,USD
03/28/2018,Cash,$0.22,02/08/2018,03/29/2018,04/12/2018,USD
12/28/2017,Cash,$0.22,12/12/2017,12/29/2017,01/11/2018,USD
09/28/2017,Cash,$0.22,07/27/2017,09/29/2017,10/12/2017,USD
06/28/2017,Cash,$0.19,05/17/2017,06/30/2017,07/13/2017,USD
03/29/2017,Cash,$0.19,02/03/2017,03/31/2017,04/13/2017,USD
12/28/2016,Cash,$0.19,12/13/2016,12/30/2016,01/12/2017,USD
09/28/2016,Cash,$0.19,07/19/2016,09/30/2016,10/13/2016,USD
06/28/2016,Cash,$0.17,05/18/2016,06/30/2016,07/14/2016,USD
03/29/2016,Cash,$0.17,02/08/2016,03/31/2016,04/14/2016,USD
12/29/2015,Cash,$0.17,12/08/2015,12/31/2015,01/14/2016,USD
09/28/2015,Cash,$0.17,07/23/2015,09/30/2015,10/14/2015,USD
06/26/2015,Cash,$0.15,05/20/2015,06/30/2015,07/13/2015,USD
