Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
09/15/2025,Cash,$0.45,08/27/2025,09/15/2025,09/30/2025,USD
06/06/2025,Cash,$0.45,05/08/2025,06/06/2025,06/30/2025,USD
03/07/2025,Cash,$0.45,02/07/2025,03/07/2025,03/31/2025,USD
12/16/2024,Cash,$0.45,12/06/2024,12/16/2024,12/31/2024,USD
09/13/2024,Cash,$0.45,08/28/2024,09/13/2024,09/30/2024,USD
06/07/2024,Cash,$0.45,05/09/2024,06/07/2024,06/28/2024,USD
03/07/2024,Cash,$0.45,02/09/2024,03/08/2024,03/29/2024,USD
12/14/2023,Cash,$0.45,12/01/2023,12/15/2023,12/29/2023,USD
09/14/2023,Cash,$0.45,08/29/2023,09/15/2023,09/29/2023,USD
06/01/2023,Cash,$0.45,05/04/2023,06/02/2023,06/30/2023,USD
03/02/2023,Cash,$0.45,02/10/2023,03/03/2023,03/31/2023,USD
12/20/2022,Cash,$0.95,12/02/2022,12/21/2022,12/30/2022,USD
12/13/2022,Cash,$0.45,12/02/2022,12/14/2022,12/30/2022,USD
09/19/2022,Cash,$0.44,08/31/2022,09/20/2022,09/30/2022,USD
06/02/2022,Cash,$0.44,05/05/2022,06/03/2022,06/30/2022,USD
03/03/2022,Cash,$0.44,02/11/2022,03/04/2022,03/31/2022,USD
12/21/2021,Cash,$4.00,12/03/2021,12/22/2021,12/31/2021,USD
12/14/2021,Cash,$0.44,12/03/2021,12/15/2021,12/31/2021,USD
09/14/2021,Cash,$0.41,09/01/2021,09/15/2021,09/30/2021,USD
06/03/2021,Cash,$0.41,05/06/2021,06/04/2021,06/30/2021,USD
03/04/2021,Cash,$0.41,02/12/2021,03/05/2021,03/31/2021,USD
12/14/2020,Cash,$0.41,12/04/2020,12/15/2020,12/31/2020,USD
09/14/2020,Cash,$0.40,09/02/2020,09/15/2020,09/30/2020,USD
06/04/2020,Cash,$0.40,05/07/2020,06/05/2020,06/30/2020,USD
03/05/2020,Cash,$0.40,02/14/2020,03/06/2020,03/31/2020,USD
12/13/2019,Cash,$0.40,12/06/2019,12/16/2019,12/31/2019,USD
09/12/2019,Cash,$0.40,08/29/2019,09/13/2019,09/30/2019,USD
06/06/2019,Cash,$0.40,05/09/2019,06/07/2019,06/28/2019,USD
03/07/2019,Cash,$0.40,02/15/2019,03/08/2019,03/29/2019,USD
12/17/2018,Cash,$0.40,12/07/2018,12/18/2018,12/28/2018,USD
09/26/2018,Cash,$3.54,08/30/2018,09/27/2018,11/15/2018,USD
09/13/2018,Cash,$0.40,08/30/2018,09/14/2018,09/28/2018,USD
06/06/2018,Cash,$0.40,05/09/2018,06/07/2018,06/29/2018,USD
03/06/2018,Cash,$0.40,02/16/2018,03/07/2018,03/30/2018,USD
12/07/2017,Cash,$0.40,10/23/2017,12/08/2017,12/29/2017,USD
09/14/2017,Cash,$0.375,08/31/2017,09/15/2017,09/29/2017,USD
06/05/2017,Cash,$0.375,05/03/2017,06/07/2017,06/30/2017,USD
03/03/2017,Cash,$0.375,02/17/2017,03/07/2017,03/31/2017,USD
12/09/2016,Cash,$0.375,12/02/2016,12/13/2016,12/30/2016,USD
09/16/2016,Cash,$0.375,09/09/2016,09/20/2016,09/30/2016,USD
06/06/2016,Cash,$0.375,05/04/2016,06/08/2016,06/30/2016,USD
03/02/2016,Cash,$0.375,02/12/2016,03/04/2016,03/31/2016,USD
12/14/2015,Cash,$0.375,12/04/2015,12/16/2015,12/31/2015,USD
09/14/2015,Cash,$0.375,09/03/2015,09/16/2015,09/30/2015,USD
06/04/2015,Cash,$0.375,05/12/2015,06/08/2015,06/29/2015,USD
03/04/2015,Cash,$0.375,02/13/2015,03/06/2015,03/31/2015,USD
12/12/2014,Cash,$0.375,12/05/2014,12/16/2014,12/31/2014,USD
09/12/2014,Cash,$0.35,09/05/2014,09/16/2014,09/30/2014,USD
06/04/2014,Cash,$0.35,05/08/2014,06/06/2014,06/27/2014,USD
