Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/31/2025,Cash,$0.50,11/07/2025,12/31/2025,01/09/2026,USD
09/30/2025,Cash,$0.50,08/14/2025,09/30/2025,10/10/2025,USD
06/30/2025,Cash,$0.50,04/28/2025,06/30/2025,07/11/2025,USD
03/31/2025,Cash,$0.50,02/24/2025,03/31/2025,04/11/2025,USD
12/31/2024,Cash,$0.46,11/08/2024,12/31/2024,01/10/2025,USD
09/30/2024,Cash,$0.46,08/16/2024,09/30/2024,10/11/2024,USD
06/28/2024,Cash,$0.46,05/10/2024,06/30/2024,07/12/2024,USD
03/27/2024,Cash,$0.46,02/26/2024,03/31/2024,04/12/2024,USD
12/28/2023,Cash,$0.425,11/03/2023,12/31/2023,01/16/2024,USD
09/28/2023,Cash,$0.425,08/18/2023,09/30/2023,10/16/2023,USD
06/29/2023,Cash,$0.425,05/15/2023,06/30/2023,07/14/2023,USD
03/30/2023,Cash,$0.425,02/27/2023,03/31/2023,04/14/2023,USD
12/29/2022,Cash,$0.34,11/10/2022,12/31/2022,01/13/2023,USD
09/29/2022,Cash,$0.34,08/22/2022,09/30/2022,10/14/2022,USD
06/29/2022,Cash,$0.34,05/06/2022,06/30/2022,07/15/2022,USD
03/30/2022,Cash,$0.34,02/28/2022,03/31/2022,04/15/2022,USD
12/30/2021,Cash,$0.26,11/19/2021,12/31/2021,01/14/2022,USD
09/29/2021,Cash,$0.26,08/20/2021,09/30/2021,10/15/2021,USD
06/29/2021,Cash,$0.26,05/20/2021,06/30/2021,07/16/2021,USD
03/30/2021,Cash,$0.26,02/26/2021,03/31/2021,04/16/2021,USD
12/30/2020,Cash,$0.25,11/19/2020,12/31/2020,01/15/2021,USD
09/29/2020,Cash,$0.25,08/21/2020,09/30/2020,10/16/2020,USD
06/29/2020,Cash,$0.25,05/22/2020,06/30/2020,07/10/2020,USD
03/30/2020,Cash,$0.25,02/26/2020,03/31/2020,04/10/2020,USD
12/30/2019,Cash,$0.24,11/22/2019,12/31/2019,01/10/2020,USD
09/27/2019,Cash,$0.24,08/26/2019,09/30/2019,10/11/2019,USD
06/27/2019,Cash,$0.24,05/17/2019,06/30/2019,07/12/2019,USD
03/28/2019,Cash,$0.24,02/14/2019,03/31/2019,04/12/2019,USD
12/28/2018,Cash,$0.1875,11/19/2018,12/31/2018,01/11/2019,USD
09/27/2018,Cash,$0.1875,08/20/2018,09/30/2018,10/12/2018,USD
06/28/2018,Cash,$0.1875,06/12/2018,06/30/2018,07/13/2018,USD
03/28/2018,Cash,$0.1875,02/20/2018,03/31/2018,04/13/2018,USD
12/28/2017,Cash,$0.155,11/21/2017,12/31/2017,01/10/2018,USD
09/28/2017,Cash,$0.155,09/01/2017,09/30/2017,10/12/2017,USD
06/28/2017,Cash,$0.155,06/01/2017,06/30/2017,07/07/2017,USD
03/29/2017,Cash,$0.155,03/01/2017,03/31/2017,04/10/2017,USD
12/28/2016,Cash,$0.14,12/01/2016,12/31/2016,01/13/2017,USD
09/28/2016,Cash,$0.14,09/01/2016,09/30/2016,10/14/2016,USD
06/28/2016,Cash,$0.14,06/01/2016,06/30/2016,07/14/2016,USD
03/29/2016,Cash,$0.14,03/01/2016,03/31/2016,04/08/2016,USD
12/29/2015,Cash,$0.1375,12/01/2015,12/31/2015,01/11/2016,USD
09/28/2015,Cash,$0.1375,09/01/2015,09/30/2015,10/09/2015,USD
06/26/2015,Cash,$0.1375,06/01/2015,06/30/2015,07/10/2015,USD
03/27/2015,Cash,$0.1375,03/01/2015,03/31/2015,04/10/2015,USD
12/29/2014,Cash,$0.115,12/01/2014,12/31/2014,01/12/2015,USD
09/26/2014,Cash,$0.115,09/01/2014,09/30/2014,10/10/2014,USD
06/26/2014,Cash,$0.115,06/01/2014,06/30/2014,07/11/2014,USD
03/27/2014,Cash,$0.115,03/01/2014,03/31/2014,04/11/2014,USD
12/27/2013,Cash,$0.11,12/01/2013,12/31/2013,01/10/2014,USD
09/26/2013,Cash,$0.11,09/01/2013,09/30/2013,10/11/2013,USD
06/26/2013,Cash,$0.11,06/01/2013,06/30/2013,07/12/2013,USD
12/27/2012,Cash,$0.10,11/15/2012,12/31/2012,01/11/2013,USD
