Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/17/2025,Cash,$0.125,11/06/2025,11/17/2025,12/10/2025,USD
08/18/2025,Cash,$0.125,08/07/2025,08/18/2025,09/10/2025,USD
05/19/2025,Cash,$0.125,05/06/2025,05/19/2025,06/11/2025,USD
02/14/2025,Cash,$0.125,01/30/2025,02/17/2025,03/12/2025,USD
11/18/2024,Cash,$0.125,10/30/2024,11/18/2024,12/11/2024,USD
08/19/2024,Cash,$0.125,08/01/2024,08/19/2024,09/11/2024,USD
05/17/2024,Cash,$0.125,05/09/2024,05/20/2024,06/12/2024,USD
02/15/2024,Cash,$0.125,02/01/2024,02/19/2024,03/13/2024,USD
11/17/2023,Cash,$0.125,11/07/2023,11/20/2023,12/13/2023,USD
08/18/2023,Cash,$0.125,08/03/2023,08/21/2023,09/13/2023,USD
05/19/2023,Cash,$0.125,05/11/2023,05/22/2023,06/14/2023,USD
02/16/2023,Cash,$0.125,02/02/2023,02/20/2023,03/15/2023,USD
11/18/2022,Cash,$0.125,11/08/2022,11/21/2022,12/14/2022,USD
08/19/2022,Cash,$0.125,08/04/2022,08/22/2022,09/14/2022,USD
06/07/2022,Cash,$0.125,05/05/2022,06/08/2022,06/22/2022,USD
02/18/2022,Cash,$0.125,02/03/2022,02/22/2022,03/16/2022,USD
11/19/2021,Cash,$0.125,11/04/2021,11/22/2021,12/15/2021,USD
08/20/2021,Cash,$0.125,07/27/2021,08/23/2021,09/15/2021,USD
06/08/2021,Cash,$0.125,05/10/2021,06/09/2021,06/23/2021,USD
02/19/2021,Cash,$0.125,02/04/2021,02/22/2021,03/17/2021,USD
11/20/2020,Cash,$0.125,11/05/2020,11/23/2020,12/16/2020,USD
08/21/2020,Cash,$0.125,08/06/2020,08/24/2020,09/16/2020,USD
06/09/2020,Cash,$0.125,05/14/2020,06/10/2020,06/24/2020,USD
02/21/2020,Cash,$0.125,02/06/2020,02/24/2020,03/18/2020,USD
02/03/2020,Cash,$12.00,01/09/2020,01/23/2020,01/31/2020,USD
11/22/2019,Cash,$0.125,11/07/2019,11/25/2019,12/18/2019,USD
08/23/2019,Cash,$0.075,08/08/2019,08/26/2019,09/18/2019,USD
06/07/2019,Cash,$0.075,05/09/2019,06/10/2019,06/26/2019,USD
02/15/2019,Cash,$0.075,01/31/2019,02/19/2019,03/13/2019,USD
11/16/2018,Cash,$0.075,11/01/2018,11/19/2018,12/12/2018,USD
08/17/2018,Cash,$0.075,08/02/2018,08/20/2018,09/12/2018,USD
06/07/2018,Cash,$0.075,05/10/2018,06/08/2018,06/20/2018,USD
02/21/2018,Cash,$0.075,01/31/2018,02/22/2018,03/14/2018,USD
11/17/2017,Cash,$0.075,11/01/2017,11/20/2017,12/13/2017,USD
08/17/2017,Cash,$0.075,08/02/2017,08/21/2017,09/13/2017,USD
06/05/2017,Cash,$0.075,05/10/2017,06/07/2017,06/21/2017,USD
02/15/2017,Cash,$0.075,02/01/2017,02/20/2017,03/15/2017,USD
11/17/2016,Cash,$0.075,11/03/2016,11/21/2016,12/14/2016,USD
08/18/2016,Cash,$0.075,08/04/2016,08/22/2016,09/14/2016,USD
06/06/2016,Cash,$0.075,05/12/2016,06/08/2016,06/22/2016,USD
03/04/2016,Cash,$4.00,02/04/2016,03/08/2016,03/22/2016,USD
02/18/2016,Cash,$0.15,02/04/2016,02/22/2016,03/16/2016,USD
11/19/2015,Cash,$0.15,11/05/2015,11/23/2015,12/16/2015,USD
08/24/2015,Cash,$0.15,08/11/2015,08/26/2015,09/16/2015,USD
06/08/2015,Cash,$0.15,05/14/2015,06/10/2015,06/24/2015,USD
02/24/2015,Cash,$0.15,02/05/2015,02/26/2015,03/18/2015,USD
11/20/2014,Cash,$0.15,11/05/2014,11/24/2014,12/17/2014,USD
08/25/2014,Cash,$0.15,08/06/2014,08/27/2014,09/17/2014,USD
06/06/2014,Cash,$0.15,05/08/2014,06/10/2014,06/25/2014,USD
02/20/2014,Cash,$0.15,01/20/2014,02/24/2014,03/19/2014,USD
11/21/2013,Cash,$0.15,10/23/2013,11/25/2013,12/18/2013,USD
08/22/2013,Cash,$0.15,07/30/2013,08/26/2013,09/18/2013,USD
