Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
03/13/2026,Cash,$0.2534,11/19/2025,03/13/2026,03/31/2026,USD
02/13/2026,Cash,$0.1934,11/19/2025,02/13/2026,02/27/2026,USD
01/15/2026,Cash,$0.1934,11/19/2025,01/15/2026,01/30/2026,USD
12/15/2025,Cash,$0.2534,08/27/2025,12/15/2025,12/31/2025,USD
11/14/2025,Cash,$0.1934,08/27/2025,11/14/2025,11/28/2025,USD
10/15/2025,Cash,$0.1934,08/27/2025,10/15/2025,10/31/2025,USD
09/15/2025,Cash,$0.2534,06/11/2025,09/15/2025,09/30/2025,USD
08/15/2025,Cash,$0.1934,06/11/2025,08/15/2025,08/29/2025,USD
07/15/2025,Cash,$0.1934,06/11/2025,07/15/2025,07/31/2025,USD
06/13/2025,Cash,$0.64,04/25/2025,06/13/2025,06/30/2025,USD
03/14/2025,Cash,$0.64,01/29/2025,03/14/2025,03/31/2025,USD
12/13/2024,Cash,$0.63,10/23/2024,12/13/2024,12/31/2024,USD
09/13/2024,Cash,$0.64,N/A,09/13/2024,09/30/2024,USD
06/14/2024,Cash,$0.63,04/24/2024,06/14/2024,06/28/2024,USD
03/14/2024,Cash,$0.63,01/24/2024,03/15/2024,03/28/2024,USD
12/14/2023,Cash,$0.63,10/25/2023,12/15/2023,12/29/2023,USD
09/14/2023,Cash,$0.62,08/03/2023,09/15/2023,09/29/2023,USD
06/14/2023,Cash,$0.59,04/26/2023,06/15/2023,06/30/2023,USD
03/14/2023,Cash,$0.58,01/25/2023,03/15/2023,03/31/2023,USD
12/14/2022,Cash,$0.57,09/20/2022,12/15/2022,12/30/2022,USD
09/14/2022,Cash,$0.50,07/27/2022,09/15/2022,09/30/2022,USD
06/14/2022,Cash,$0.63,04/27/2022,06/15/2022,06/30/2022,USD
03/14/2022,Cash,$0.48,01/26/2022,03/15/2022,03/31/2022,USD
12/14/2021,Cash,$0.97,09/02/2021,12/15/2021,12/31/2021,USD
09/14/2021,Cash,$0.54,07/28/2021,09/15/2021,09/30/2021,USD
