Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/08/2025,Cash,$0.21,10/21/2025,12/08/2025,12/15/2025,USD
09/08/2025,Cash,$0.21,07/21/2025,09/08/2025,09/15/2025,USD
06/09/2025,Cash,$0.21,04/23/2025,06/09/2025,06/16/2025,USD
03/10/2025,Cash,$0.20,02/04/2025,03/10/2025,03/17/2025,USD
12/09/2024,Cash,$0.20,10/28/2024,12/09/2024,12/16/2024,USD
09/09/2024,Cash,$0.20,07/17/2024,09/09/2024,09/16/2024,USD
06/10/2024,Cash,$0.20,04/25/2024,06/10/2024,06/17/2024,USD
