Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/28/2025,Cash,$0.40,N/A,11/28/2025,12/26/2025,USD
08/29/2025,Cash,$0.40,N/A,08/29/2025,09/26/2025,USD
05/30/2025,Cash,$0.40,04/28/2025,05/30/2025,06/27/2025,USD
03/07/2025,Cash,$0.40,02/12/2025,03/07/2025,03/28/2025,USD
11/29/2024,Cash,$0.40,10/30/2024,11/29/2024,12/27/2024,USD
08/30/2024,Cash,$0.40,07/31/2024,08/30/2024,09/27/2024,USD
06/06/2024,Cash,$0.40,05/01/2024,06/06/2024,06/28/2024,USD
03/07/2024,Cash,$0.40,02/14/2024,03/08/2024,03/29/2024,USD
11/30/2023,Cash,$0.40,11/01/2023,12/01/2023,12/29/2023,USD
08/31/2023,Cash,$0.40,08/02/2023,09/01/2023,09/29/2023,USD
06/05/2023,Cash,$0.40,05/03/2023,06/06/2023,06/30/2023,USD
03/09/2023,Cash,$0.40,02/15/2023,03/10/2023,03/31/2023,USD
11/23/2022,Cash,$0.40,10/26/2022,11/25/2022,12/30/2022,USD
08/25/2022,Cash,$0.40,07/27/2022,08/26/2022,09/23/2022,USD
05/26/2022,Cash,$0.40,04/27/2022,05/27/2022,06/24/2022,USD
03/10/2022,Cash,$0.40,02/16/2022,03/11/2022,03/25/2022,USD
11/24/2021,Cash,$0.40,10/27/2021,11/26/2021,12/17/2021,USD
08/31/2021,Cash,$0.40,08/04/2021,09/01/2021,09/24/2021,USD
05/27/2021,Cash,$0.40,04/29/2021,05/28/2021,06/25/2021,USD
03/11/2021,Cash,$0.40,02/11/2021,03/12/2021,03/26/2021,USD
11/25/2020,Cash,$0.40,10/29/2020,11/27/2020,12/18/2020,USD
08/27/2020,Cash,$0.40,07/30/2020,08/28/2020,09/25/2020,USD
05/28/2020,Cash,$0.40,04/30/2020,05/29/2020,06/26/2020,USD
03/12/2020,Cash,$0.40,02/13/2020,03/13/2020,03/27/2020,USD
11/14/2019,Cash,$0.40,10/31/2019,11/15/2019,12/13/2019,USD
08/20/2019,Cash,$0.40,08/08/2019,08/21/2019,09/13/2019,USD
05/30/2019,Cash,$0.40,05/21/2019,05/31/2019,06/14/2019,USD
03/07/2019,Cash,$0.40,02/21/2019,03/08/2019,03/22/2019,USD
11/15/2018,Cash,$0.625,11/01/2018,11/16/2018,12/14/2018,USD
08/16/2018,Cash,$0.625,08/03/2018,08/17/2018,09/14/2018,USD
05/17/2018,Cash,$0.625,05/02/2018,05/18/2018,06/15/2018,USD
03/08/2018,Cash,$0.625,02/16/2018,03/09/2018,03/23/2018,USD
11/16/2017,Cash,$0.625,11/01/2017,11/17/2017,12/15/2017,USD
08/16/2017,Cash,$0.625,08/03/2017,08/18/2017,09/15/2017,USD
05/17/2017,Cash,$0.60,05/03/2017,05/19/2017,06/16/2017,USD
03/01/2017,Cash,$0.60,02/15/2017,03/03/2017,03/17/2017,USD
11/30/2016,Cash,$0.60,11/03/2016,12/02/2016,12/16/2016,USD
08/24/2016,Cash,$0.60,08/04/2016,08/26/2016,10/07/2016,USD
05/25/2016,Cash,$0.575,05/04/2016,05/27/2016,07/08/2016,USD
03/16/2016,Cash,$0.575,02/25/2016,03/18/2016,04/08/2016,USD
12/21/2015,Cash,$0.575,12/08/2015,12/23/2015,01/15/2016,USD
11/12/2015,Cash,$0.575,11/05/2015,11/16/2015,11/20/2015,USD
07/23/2015,Cash,$0.55,06/29/2015,07/27/2015,07/31/2015,USD
