Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
05/30/2025,Cash,$0.06875,N/A,05/30/2025,06/13/2025,USD
02/28/2025,Cash,$0.1375,N/A,02/28/2025,03/14/2025,USD
12/02/2024,Cash,$0.1375,N/A,12/02/2024,12/16/2024,USD
08/30/2024,Cash,$0.1375,N/A,08/30/2024,09/13/2024,USD
05/31/2024,Cash,$0.1375,N/A,06/01/2024,06/15/2024,USD
02/29/2024,Cash,$0.1375,N/A,03/01/2024,03/15/2024,USD
11/30/2023,Cash,$0.125,N/A,12/01/2023,12/15/2023,USD
08/31/2023,Cash,$0.125,N/A,09/01/2023,09/15/2023,USD
05/31/2023,Cash,$0.125,N/A,06/01/2023,06/15/2023,USD
02/28/2023,Cash,$0.125,N/A,03/01/2023,03/15/2023,USD
11/30/2022,Cash,$0.1133,09/27/2022,12/01/2022,12/15/2022,USD
08/31/2022,Cash,$0.1134,07/14/2022,09/01/2022,09/15/2022,USD
05/31/2022,Cash,$0.1129,N/A,06/01/2022,06/15/2022,USD
02/28/2022,Cash,$0.1129,N/A,03/01/2022,03/15/2022,USD
