Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/15/2025,Cash,$0.29375,10/21/2025,12/15/2025,01/01/2026,USD
09/15/2025,Cash,$0.29375,07/22/2025,09/15/2025,10/01/2025,USD
06/13/2025,Cash,$0.29375,04/22/2025,06/15/2025,07/01/2025,USD
03/14/2025,Cash,$0.29375,01/22/2025,03/15/2025,04/01/2025,USD
12/13/2024,Cash,$0.29375,10/22/2024,12/15/2024,01/01/2025,USD
09/13/2024,Cash,$0.29375,07/16/2024,09/15/2024,10/01/2024,USD
06/14/2024,Cash,$0.29375,04/16/2024,06/15/2024,07/01/2024,USD
03/14/2024,Cash,$0.29375,01/17/2024,03/15/2024,04/01/2024,USD
12/14/2023,Cash,$0.29375,10/17/2023,12/15/2023,01/01/2024,USD
09/14/2023,Cash,$0.29375,07/18/2023,09/15/2023,10/01/2023,USD
06/14/2023,Cash,$0.29375,04/25/2023,06/15/2023,07/01/2023,USD
03/14/2023,Cash,$0.29375,01/18/2023,03/15/2023,04/01/2023,USD
12/14/2022,Cash,$0.29375,10/18/2022,12/15/2022,01/01/2023,USD
09/14/2022,Cash,$0.29375,07/19/2022,09/15/2022,10/01/2022,USD
06/14/2022,Cash,$0.29375,04/26/2022,06/15/2022,07/01/2022,USD
03/14/2022,Cash,$0.29375,01/19/2022,03/15/2022,04/01/2022,USD
12/14/2021,Cash,$0.29375,10/19/2021,12/15/2021,01/01/2022,USD
09/14/2021,Cash,$0.29375,07/20/2021,09/15/2021,10/01/2021,USD
06/14/2021,Cash,$0.29375,04/20/2021,06/15/2021,07/01/2021,USD
03/12/2021,Cash,$0.29375,01/20/2021,03/15/2021,04/01/2021,USD
12/14/2020,Cash,$0.29375,10/20/2020,12/15/2020,01/01/2021,USD
09/14/2020,Cash,$0.29375,07/21/2020,09/15/2020,10/01/2020,USD
06/12/2020,Cash,$0.29375,04/21/2020,06/15/2020,07/01/2020,USD
03/12/2020,Cash,$0.4765278,01/21/2020,03/15/2020,04/01/2020,USD
