Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/10/2025,Cash,$0.95,10/22/2025,11/10/2025,12/10/2025,USD
08/08/2025,Cash,$0.93,07/22/2025,08/08/2025,09/10/2025,USD
05/09/2025,Cash,$0.93,04/29/2025,05/09/2025,06/10/2025,USD
02/10/2025,Cash,$0.93,01/21/2025,02/10/2025,03/10/2025,USD
11/08/2024,Cash,$0.93,10/22/2024,11/08/2024,12/10/2024,USD
08/09/2024,Cash,$0.88,N/A,08/09/2024,09/10/2024,USD
05/09/2024,Cash,$0.88,04/23/2024,05/10/2024,06/10/2024,USD
02/08/2024,Cash,$0.88,01/19/2024,02/09/2024,03/08/2024,USD
11/09/2023,Cash,$0.88,10/24/2023,11/10/2023,12/08/2023,USD
08/09/2023,Cash,$0.83,07/18/2023,08/10/2023,09/08/2023,USD
05/09/2023,Cash,$0.83,04/25/2023,05/10/2023,06/09/2023,USD
02/09/2023,Cash,$0.83,01/24/2023,02/10/2023,03/10/2023,USD
11/09/2022,Cash,$0.83,10/25/2022,11/10/2022,12/09/2022,USD
08/09/2022,Cash,$0.78,07/19/2022,08/10/2022,09/09/2022,USD
05/09/2022,Cash,$0.78,04/26/2022,05/10/2022,06/10/2022,USD
02/09/2022,Cash,$0.78,01/18/2022,02/10/2022,03/10/2022,USD
11/09/2021,Cash,$0.78,10/19/2021,11/10/2021,12/10/2021,USD
08/09/2021,Cash,$0.74,07/20/2021,08/10/2021,09/10/2021,USD
05/07/2021,Cash,$0.74,04/20/2021,05/10/2021,06/10/2021,USD
02/09/2021,Cash,$0.74,01/19/2021,02/10/2021,03/10/2021,USD
11/09/2020,Cash,$0.74,10/20/2020,11/10/2020,12/10/2020,USD
08/07/2020,Cash,$0.70,07/21/2020,08/10/2020,09/10/2020,USD
05/07/2020,Cash,$0.70,04/21/2020,05/08/2020,06/10/2020,USD
02/07/2020,Cash,$0.70,01/21/2020,02/10/2020,03/10/2020,USD
11/07/2019,Cash,$0.70,10/22/2019,11/08/2019,12/10/2019,USD
08/08/2019,Cash,$0.67,07/23/2019,08/09/2019,09/10/2019,USD
05/09/2019,Cash,$0.67,04/23/2019,05/10/2019,06/10/2019,USD
02/07/2019,Cash,$0.67,01/22/2019,02/08/2019,03/08/2019,USD
11/08/2018,Cash,$0.67,10/23/2018,11/09/2018,12/10/2018,USD
08/09/2018,Cash,$0.62,07/24/2018,08/10/2018,09/10/2018,USD
05/09/2018,Cash,$0.62,04/24/2018,05/10/2018,06/08/2018,USD
02/08/2018,Cash,$0.62,01/23/2018,02/09/2018,03/09/2018,USD
11/09/2017,Cash,$0.62,10/24/2017,11/10/2017,12/08/2017,USD
08/08/2017,Cash,$0.59,07/25/2017,08/10/2017,09/08/2017,USD
05/08/2017,Cash,$0.59,04/25/2017,05/10/2017,06/09/2017,USD
02/08/2017,Cash,$0.59,01/24/2017,02/10/2017,03/10/2017,USD
11/08/2016,Cash,$0.59,10/25/2016,11/10/2016,12/09/2016,USD
08/08/2016,Cash,$0.56,07/26/2016,08/10/2016,09/09/2016,USD
05/06/2016,Cash,$0.56,04/26/2016,05/10/2016,06/10/2016,USD
02/08/2016,Cash,$0.56,01/25/2016,02/10/2016,03/10/2016,USD
11/06/2015,Cash,$0.56,10/20/2015,11/10/2015,12/10/2015,USD
08/06/2015,Cash,$0.53,07/21/2015,08/10/2015,09/10/2015,USD
05/06/2015,Cash,$0.53,04/21/2015,05/08/2015,06/10/2015,USD
02/06/2015,Cash,$0.53,01/21/2015,02/10/2015,03/10/2015,USD
11/06/2014,Cash,$0.53,10/21/2014,11/10/2014,12/10/2014,USD
08/06/2014,Cash,$0.50,07/22/2014,08/08/2014,09/10/2014,USD
05/07/2014,Cash,$0.50,04/22/2014,05/09/2014,06/10/2014,USD
02/06/2014,Cash,$0.50,01/22/2014,02/10/2014,03/10/2014,USD
11/06/2013,Cash,$0.50,10/22/2013,11/08/2013,12/10/2013,USD
08/07/2013,Cash,$0.49,07/24/2013,08/09/2013,09/10/2013,USD
05/08/2013,Cash,$0.49,04/23/2013,05/10/2013,06/10/2013,USD
02/06/2013,Cash,$0.47,01/23/2013,02/08/2013,03/08/2013,USD
11/07/2012,Cash,$0.47,10/23/2012,11/09/2012,12/10/2012,USD
08/08/2012,Cash,$0.47,07/25/2012,08/10/2012,09/10/2012,USD
05/08/2012,Cash,$0.47,04/24/2012,05/10/2012,06/08/2012,USD
02/08/2012,Cash,$0.47,01/25/2012,02/10/2012,03/09/2012,USD
11/08/2011,Cash,$0.47,10/25/2011,11/10/2011,12/09/2011,USD
08/08/2011,Cash,$0.46,07/27/2011,08/10/2011,09/09/2011,USD
05/06/2011,Cash,$0.46,04/26/2011,05/10/2011,06/10/2011,USD
02/08/2011,Cash,$0.46,01/26/2011,02/10/2011,03/10/2011,USD
11/08/2010,Cash,$0.46,10/26/2010,11/10/2010,12/10/2010,USD
08/06/2010,Cash,$0.42,07/28/2010,08/10/2010,09/10/2010,USD
05/06/2010,Cash,$0.42,04/27/2010,05/10/2010,06/10/2010,USD
02/08/2010,Cash,$0.41,01/27/2010,02/10/2010,03/10/2010,USD
11/06/2009,Cash,$0.41,10/27/2009,11/10/2009,12/10/2009,USD
08/06/2009,Cash,$0.41,07/29/2009,08/10/2009,09/10/2009,USD
05/06/2009,Cash,$0.41,04/28/2009,05/08/2009,06/10/2009,USD
02/06/2009,Cash,$0.41,01/28/2009,02/10/2009,03/10/2009,USD
11/06/2008,Cash,$0.41,10/28/2008,11/10/2008,12/10/2008,USD
08/06/2008,Cash,$0.41,07/23/2008,08/08/2008,09/10/2008,USD
05/07/2008,Cash,$0.41,04/22/2008,05/09/2008,06/10/2008,USD
02/06/2008,Cash,$0.41,01/23/2008,02/08/2008,03/10/2008,USD
11/07/2007,Cash,$0.41,10/23/2007,11/09/2007,12/10/2007,USD
08/08/2007,Cash,$0.39,07/24/2007,08/10/2007,09/10/2007,USD
05/08/2007,Cash,$0.39,04/24/2007,05/10/2007,06/08/2007,USD
02/07/2007,Cash,$0.39,01/24/2007,02/09/2007,03/09/2007,USD
11/08/2006,Cash,$0.39,10/24/2006,11/10/2006,12/08/2006,USD
08/08/2006,Cash,$0.37,07/26/2006,08/10/2006,09/08/2006,USD
05/08/2006,Cash,$0.37,04/25/2006,05/10/2006,06/09/2006,USD
02/08/2006,Cash,$0.37,01/25/2006,02/10/2006,03/10/2006,USD
11/08/2005,Cash,$0.37,10/26/2005,11/10/2005,12/09/2005,USD
08/08/2005,Cash,$0.35,07/26/2005,08/10/2005,09/09/2005,USD
05/06/2005,Cash,$0.35,04/26/2005,05/10/2005,06/10/2005,USD
02/08/2005,Cash,$0.35,01/26/2005,02/10/2005,03/10/2005,USD
11/08/2004,Cash,$0.35,10/27/2004,11/10/2004,12/10/2004,USD
08/06/2004,Cash,$0.35,07/27/2004,08/10/2004,09/10/2004,USD
05/08/2001,Cash,$0.60,N/A,05/08/2001,N/A,USD
02/07/2001,Cash,$0.60,N/A,02/09/2001,N/A,USD
11/08/2000,Cash,$0.60,N/A,11/10/2000,N/A,USD
08/08/2000,Cash,$0.60,07/01/2000,08/10/2000,08/15/2000,USD
