Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/03/2025,Cash,$0.13,10/23/2025,12/03/2025,12/15/2025,USD
09/03/2025,Cash,$0.13,07/24/2025,09/03/2025,09/15/2025,USD
06/03/2025,Cash,$0.13,04/24/2025,06/03/2025,06/16/2025,USD
03/03/2025,Cash,$0.12,01/23/2025,03/03/2025,03/14/2025,USD
12/03/2024,Cash,$0.12,10/24/2024,12/03/2024,12/16/2024,USD
09/03/2024,Cash,$0.11,07/25/2024,09/03/2024,09/16/2024,USD
06/03/2024,Cash,$0.11,04/25/2024,06/03/2024,06/14/2024,USD
02/29/2024,Cash,$0.11,01/25/2024,03/01/2024,03/15/2024,USD
11/30/2023,Cash,$0.11,10/26/2023,12/01/2023,12/15/2023,USD
08/31/2023,Cash,$0.10,07/27/2023,09/01/2023,09/15/2023,USD
06/01/2023,Cash,$0.10,04/27/2023,06/02/2023,06/15/2023,USD
03/02/2023,Cash,$0.10,01/26/2023,03/03/2023,03/15/2023,USD
12/01/2022,Cash,$0.10,10/27/2022,12/02/2022,12/15/2022,USD
09/01/2022,Cash,$0.10,07/28/2022,09/02/2022,09/15/2022,USD
06/02/2022,Cash,$0.10,04/28/2022,06/03/2022,06/15/2022,USD
03/02/2022,Cash,$0.10,01/27/2022,03/03/2022,03/15/2022,USD
12/02/2021,Cash,$0.08,10/28/2021,12/03/2021,12/15/2021,USD
09/02/2021,Cash,$0.08,07/29/2021,09/03/2021,09/15/2021,USD
06/02/2021,Cash,$0.08,04/07/2021,06/03/2021,06/15/2021,USD
03/02/2021,Cash,$0.06,01/28/2021,03/03/2021,03/15/2021,USD
