Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/16/2025,Cash,$0.80,11/20/2025,12/16/2025,01/06/2026,USD
09/16/2025,Cash,$0.80,08/11/2025,09/16/2025,10/07/2025,USD
06/17/2025,Cash,$0.78,05/15/2025,06/17/2025,07/08/2025,USD
03/18/2025,Cash,$0.78,02/12/2025,03/18/2025,04/08/2025,USD
12/17/2024,Cash,$0.78,11/19/2024,12/17/2024,01/07/2025,USD
09/17/2024,Cash,$0.78,08/07/2024,09/17/2024,10/08/2024,USD
06/18/2024,Cash,$0.735,05/22/2024,06/18/2024,07/09/2024,USD
03/18/2024,Cash,$0.735,02/14/2024,03/19/2024,04/09/2024,USD
12/18/2023,Cash,$0.735,11/15/2023,12/19/2023,01/09/2024,USD
09/15/2023,Cash,$0.735,08/10/2023,09/18/2023,10/10/2023,USD
06/16/2023,Cash,$0.70,05/19/2023,06/20/2023,07/11/2023,USD
03/20/2023,Cash,$0.70,02/15/2023,03/21/2023,04/11/2023,USD
12/16/2022,Cash,$0.70,11/10/2022,12/19/2022,01/10/2023,USD
09/16/2022,Cash,$0.70,08/11/2022,09/19/2022,10/11/2022,USD
06/16/2022,Cash,$0.633,05/20/2022,06/20/2022,07/11/2022,USD
03/21/2022,Cash,$0.633,02/18/2022,03/22/2022,04/12/2022,USD
12/17/2021,Cash,$0.633,11/12/2021,12/20/2021,01/11/2022,USD
09/17/2021,Cash,$0.633,08/06/2021,09/20/2021,10/11/2021,USD
06/18/2021,Cash,$0.633,N/A,06/21/2021,07/12/2021,USD
03/19/2021,Cash,$0.575,02/11/2021,03/22/2021,04/13/2021,USD
12/18/2020,Cash,$0.575,12/07/2020,12/21/2020,01/12/2021,USD
09/28/2020,Cash,$0.575,09/17/2020,09/29/2020,10/13/2020,USD
06/12/2020,Cash,$0.575,05/20/2020,06/15/2020,07/07/2020,USD
03/16/2020,Cash,$0.575,02/11/2020,03/17/2020,04/08/2020,USD
12/19/2019,Cash,$0.575,12/06/2019,12/20/2019,01/07/2020,USD
09/18/2019,Cash,$0.50,09/04/2019,09/19/2019,10/03/2019,USD
06/11/2019,Cash,$0.50,05/14/2019,06/12/2019,07/03/2019,USD
03/13/2019,Cash,$0.50,02/05/2019,03/14/2019,04/04/2019,USD
12/17/2018,Cash,$0.50,12/05/2018,12/18/2018,01/04/2019,USD
09/13/2018,Cash,$0.45,08/28/2018,09/14/2018,10/04/2018,USD
06/13/2018,Cash,$0.45,05/17/2018,06/14/2018,07/05/2018,USD
03/14/2018,Cash,$0.45,02/09/2018,03/15/2018,04/04/2018,USD
12/12/2017,Cash,$0.45,11/29/2017,12/13/2017,01/04/2018,USD
09/13/2017,Cash,$0.42,08/03/2017,09/14/2017,10/04/2017,USD
06/19/2017,Cash,$0.42,06/06/2017,06/21/2017,07/06/2017,USD
03/13/2017,Cash,$0.42,02/15/2017,03/15/2017,04/06/2017,USD
12/19/2016,Cash,$0.42,12/07/2016,12/21/2016,01/11/2017,USD
09/13/2016,Cash,$0.39,08/09/2016,09/15/2016,10/06/2016,USD
06/13/2016,Cash,$0.39,05/17/2016,06/15/2016,07/07/2016,USD
03/11/2016,Cash,$0.39,02/16/2016,03/15/2016,04/06/2016,USD
12/18/2015,Cash,$0.39,12/08/2015,12/22/2015,01/07/2016,USD
09/11/2015,Cash,$0.36,08/05/2015,09/15/2015,10/06/2015,USD
06/11/2015,Cash,$0.36,05/27/2015,06/15/2015,07/02/2015,USD
03/11/2015,Cash,$0.36,02/17/2015,03/13/2015,04/02/2015,USD
12/19/2014,Cash,$0.36,12/09/2014,12/23/2014,01/08/2015,USD
09/11/2014,Cash,$0.32,08/12/2014,09/15/2014,10/02/2014,USD
06/11/2014,Cash,$0.32,05/14/2014,06/13/2014,07/02/2014,USD
03/12/2014,Cash,$0.32,02/18/2014,03/14/2014,04/03/2014,USD
12/18/2013,Cash,$0.32,11/19/2013,12/20/2013,01/07/2014,USD
09/12/2013,Cash,$0.16,08/12/2013,09/16/2013,10/02/2013,USD
06/11/2013,Cash,$0.16,05/10/2013,06/13/2013,07/03/2013,USD
03/07/2013,Cash,$0.16,02/09/2013,03/11/2013,04/03/2013,USD
