Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/26/2025,Cash,$2.521898,11/12/2025,11/26/2025,12/05/2025,USD
05/23/2025,Cash,$2.349918,05/13/2025,05/23/2025,06/02/2025,USD
11/19/2024,Cash,$2.1904734,11/07/2024,11/19/2024,11/27/2024,USD
05/21/2024,Cash,$2.5963274,05/10/2024,05/22/2024,05/31/2024,USD
09/18/2023,Cash,$0.6008991,N/A,09/19/2023,09/27/2023,USD
06/20/2023,Cash,$2.1445985,06/08/2023,06/21/2023,06/29/2023,USD
03/02/2023,Cash,$1.6197432,02/21/2023,03/03/2023,03/10/2023,USD
07/21/2022,Cash,$0.4944127,07/12/2022,07/22/2022,08/01/2022,USD
05/20/2022,Cash,$1.8212125,05/11/2022,05/23/2022,06/01/2022,USD
01/14/2022,Cash,$4.3737227,01/07/2022,01/18/2022,01/26/2022,USD
12/10/2021,Cash,$1.9075438,12/02/2021,12/13/2021,12/21/2021,USD
05/17/2019,Cash,$1.698409,05/07/2019,05/20/2019,05/24/2019,USD
05/30/2018,Cash,$1.62141,05/21/2018,05/31/2018,06/06/2018,USD
05/11/2017,Cash,$1.711733,N/A,05/15/2017,05/23/2017,USD
04/26/2016,Cash,$1.604777,04/15/2016,04/28/2016,05/06/2016,USD
05/26/2015,Cash,$1.5469,05/11/2015,05/28/2015,06/05/2015,USD
08/20/2014,Cash,$0.760871,08/05/2014,08/22/2014,09/02/2014,USD
07/17/2014,Cash,$0.463696,N/A,07/21/2014,07/29/2014,USD
05/15/2014,Cash,$0.616977,N/A,05/19/2014,05/28/2014,USD
11/25/2013,Cash,$0.607005,N/A,11/27/2013,12/06/2013,USD
10/22/2013,Cash,$0.303986,N/A,10/24/2013,11/01/2013,USD
07/23/2013,Cash,$0.312658,N/A,07/25/2013,08/06/2013,USD
