Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
01/31/2020,Cash,$0.16,01/15/2020,02/03/2020,03/02/2020,USD
10/31/2019,Cash,$0.16,10/08/2019,11/01/2019,12/02/2019,USD
07/31/2019,Cash,$0.16,07/15/2019,08/01/2019,09/03/2019,USD
04/30/2019,Cash,$0.16,04/09/2019,05/01/2019,06/03/2019,USD
01/31/2019,Cash,$0.16,01/15/2019,02/01/2019,03/01/2019,USD
10/31/2018,Cash,$0.16,10/10/2018,11/01/2018,12/03/2018,USD
07/31/2018,Cash,$0.14,07/16/2018,08/01/2018,09/04/2018,USD
04/30/2018,Cash,$0.14,04/10/2018,05/01/2018,06/01/2018,USD
01/31/2018,Cash,$0.14,01/16/2018,02/01/2018,03/01/2018,USD
10/31/2017,Cash,$0.14,10/11/2017,11/01/2017,12/01/2017,USD
07/28/2017,Cash,$0.10,07/13/2017,08/01/2017,09/01/2017,USD
04/27/2017,Cash,$0.10,04/11/2017,05/01/2017,06/01/2017,USD
01/30/2017,Cash,$0.10,01/13/2017,02/01/2017,03/01/2017,USD
10/28/2016,Cash,$0.10,09/15/2016,11/01/2016,12/01/2016,USD
07/28/2016,Cash,$0.07,07/13/2016,08/01/2016,09/01/2016,USD
04/28/2016,Cash,$0.07,04/12/2016,05/02/2016,06/01/2016,USD
01/28/2016,Cash,$0.07,01/15/2016,02/01/2016,03/01/2016,USD
10/29/2015,Cash,$0.07,10/06/2015,11/02/2015,12/01/2015,USD
07/29/2015,Cash,$0.06,07/15/2015,07/31/2015,09/01/2015,USD
04/29/2015,Cash,$0.06,04/13/2015,05/01/2015,06/01/2015,USD
01/29/2015,Cash,$0.06,01/15/2015,02/02/2015,03/02/2015,USD
10/29/2014,Cash,$0.06,10/07/2014,10/31/2014,12/01/2014,USD
07/30/2014,Cash,$0.06,07/15/2014,08/01/2014,09/02/2014,USD
04/29/2014,Cash,$0.05,04/15/2014,05/01/2014,06/02/2014,USD
01/29/2014,Cash,$0.05,01/15/2014,01/31/2014,03/03/2014,USD
10/30/2013,Cash,$0.05,09/19/2013,11/01/2013,12/01/2013,USD
05/11/2001,Cash,$0.30,N/A,05/15/2001,N/A,USD
02/13/2001,Cash,$0.30,N/A,02/15/2001,N/A,USD
11/14/2000,Cash,$0.30,10/03/2000,11/16/2000,12/15/2000,USD
08/11/2000,Cash,$0.30,08/01/2000,08/15/2000,09/15/2000,USD
